graph_name,parent_name,source,pickle_path,opt_sum,n,m,density,planar,bipartite,radius,diameter,node_connectivity,degree_min,degree_max,degree_p25,degree_p50,degree_p75,closeness_centrality_min,closeness_centrality_max,closeness_centrality_p25,closeness_centrality_p50,closeness_centrality_p75,betweenness_centrality_min,betweenness_centrality_max,betweenness_centrality_p25,betweenness_centrality_p50,betweenness_centrality_p75,degree_centrality_min,degree_centrality_max,degree_centrality_p25,degree_centrality_p50,degree_centrality_p75,clustering_min,clustering_max,clustering_p25,clustering_p50,clustering_p75,transitivity,katz_centrality_min,katz_centrality_max,katz_centrality_p25,katz_centrality_p50,katz_centrality_p75,pagerank_min,pagerank_max,pagerank_p25,pagerank_p50,pagerank_p75,treewidth_min_fill_in,treewidth_min_degree,LB
s1423.d_59,s1423.d,FVS_competition,pickles/s1423.d_59.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1423.d_60,s1423.d,FVS_competition,pickles/s1423.d_60.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1423.d_61,s1423.d,FVS_competition,pickles/s1423.d_61.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1423.d_62,s1423.d,FVS_competition,pickles/s1423.d_62.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1423.d_63,s1423.d,FVS_competition,pickles/s1423.d_63.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1423.d_64,s1423.d,FVS_competition,pickles/s1423.d_64.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1423.d_65,s1423.d,FVS_competition,pickles/s1423.d_65.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1423.d_66,s1423.d,FVS_competition,pickles/s1423.d_66.pickle,,702,1017,0.002066644719997074,False,False,36,73,1,2,8,2.0,3.0,3.0,0.023987954693221094,0.051945164875879954,0.032764335135924444,0.03814862409404897,0.043001519728250996,2.241695536987976e-05,0.47799687168344174,0.0041996127980436105,0.011371510087629917,0.028064109095849464,0.0028530670470756064,0.011412268188302425,0.0028530670470756064,0.0042796005706134095,0.0042796005706134095,0.0,0.5,0.0,0.0,0.0,0,0.035853960216761356,0.0467565363514172,0.03621328685881313,0.036253101019486395,0.039515087905159396,0.0002545904572369913,0.006968215811202273,0.0008320555653565063,0.0012319538628336223,0.0017470671433378543,13,14,20
s1423.d_67,s1423.d,FVS_competition,pickles/s1423.d_67.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1423.d_68,s1423.d,FVS_competition,pickles/s1423.d_68.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1423.d_69,s1423.d,FVS_competition,pickles/s1423.d_69.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1423.d_70,s1423.d,FVS_competition,pickles/s1423.d_70.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1423.d_71,s1423.d,FVS_competition,pickles/s1423.d_71.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1423.d_72,s1423.d,FVS_competition,pickles/s1423.d_72.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1423.d_73,s1423.d,FVS_competition,pickles/s1423.d_73.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1423.d_74,s1423.d,FVS_competition,pickles/s1423.d_74.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1423.d_75,s1423.d,FVS_competition,pickles/s1423.d_75.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1423.d_76,s1423.d,FVS_competition,pickles/s1423.d_76.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1423.d_77,s1423.d,FVS_competition,pickles/s1423.d_77.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1423.d_78,s1423.d,FVS_competition,pickles/s1423.d_78.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1423.d_79,s1423.d,FVS_competition,pickles/s1423.d_79.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1423.d_80,s1423.d,FVS_competition,pickles/s1423.d_80.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1423.d_81,s1423.d,FVS_competition,pickles/s1423.d_81.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1423.d_82,s1423.d,FVS_competition,pickles/s1423.d_82.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1423.d_83,s1423.d,FVS_competition,pickles/s1423.d_83.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1423.d_84,s1423.d,FVS_competition,pickles/s1423.d_84.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1423.d_85,s1423.d,FVS_competition,pickles/s1423.d_85.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1423.d_86,s1423.d,FVS_competition,pickles/s1423.d_86.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1423.d_87,s1423.d,FVS_competition,pickles/s1423.d_87.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1423.d_88,s1423.d,FVS_competition,pickles/s1423.d_88.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1423.d_89,s1423.d,FVS_competition,pickles/s1423.d_89.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1423.d_90,s1423.d,FVS_competition,pickles/s1423.d_90.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1423.d_91,s1423.d,FVS_competition,pickles/s1423.d_91.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1423.d_92,s1423.d,FVS_competition,pickles/s1423.d_92.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1423.d_93,s1423.d,FVS_competition,pickles/s1423.d_93.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1423.d_94,s1423.d,FVS_competition,pickles/s1423.d_94.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1423.d_95,s1423.d,FVS_competition,pickles/s1423.d_95.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1423.d_96,s1423.d,FVS_competition,pickles/s1423.d_96.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1423.d_97,s1423.d,FVS_competition,pickles/s1423.d_97.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1423.d_98,s1423.d,FVS_competition,pickles/s1423.d_98.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1423.d_99,s1423.d,FVS_competition,pickles/s1423.d_99.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1423.d_100,s1423.d,FVS_competition,pickles/s1423.d_100.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1423.d_101,s1423.d,FVS_competition,pickles/s1423.d_101.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1423.d_102,s1423.d,FVS_competition,pickles/s1423.d_102.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1423.d_103,s1423.d,FVS_competition,pickles/s1423.d_103.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1423.d_104,s1423.d,FVS_competition,pickles/s1423.d_104.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1423.d_105,s1423.d,FVS_competition,pickles/s1423.d_105.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1423.d_106,s1423.d,FVS_competition,pickles/s1423.d_106.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1423.d_107,s1423.d,FVS_competition,pickles/s1423.d_107.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1423.d_108,s1423.d,FVS_competition,pickles/s1423.d_108.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1423.d_109,s1423.d,FVS_competition,pickles/s1423.d_109.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1423.d_110,s1423.d,FVS_competition,pickles/s1423.d_110.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1423.d_111,s1423.d,FVS_competition,pickles/s1423.d_111.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1423.d_112,s1423.d,FVS_competition,pickles/s1423.d_112.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1423.d_113,s1423.d,FVS_competition,pickles/s1423.d_113.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1423.d_114,s1423.d,FVS_competition,pickles/s1423.d_114.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1423.d_115,s1423.d,FVS_competition,pickles/s1423.d_115.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1423.d_116,s1423.d,FVS_competition,pickles/s1423.d_116.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1423.d_117,s1423.d,FVS_competition,pickles/s1423.d_117.pickle,,23,27,0.0533596837944664,True,True,14,19,1,2,3,2.0,2.0,3.0,0.09361702127659574,0.14666666666666667,0.10257803669246153,0.1073170731707317,0.11956521739130435,0.006493506493506494,0.5346320346320347,0.42857142857142855,0.48268398268398266,0.48268398268398266,0.09090909090909091,0.13636363636363635,0.09090909090909091,0.09090909090909091,0.13636363636363635,0,0,0.0,0.0,0.0,0,0.20442271849592664,0.22486885025150727,0.2044429563252247,0.20462693659157033,0.20646705202147986,0.028586565493803538,0.05931083530224325,0.028947768285737335,0.0520244693020112,0.0544062240756603,2,2,3
s1423.d_118,s1423.d,FVS_competition,pickles/s1423.d_118.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1423.d_119,s1423.d,FVS_competition,pickles/s1423.d_119.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1423.d_120,s1423.d,FVS_competition,pickles/s1423.d_120.pickle,,7,7,0.16666666666666666,True,False,6,6,1,2,2,2.0,2.0,2.0,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.5,0.5,0.5,0.5,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0,0.0,0.0,0.0,0,0.37796447300922725,0.37796447300922725,0.37796447300922725,0.37796447300922725,0.37796447300922725,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,2,2,1
s1423.d_121,s1423.d,FVS_competition,pickles/s1423.d_121.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1423.d_122,s1423.d,FVS_competition,pickles/s1423.d_122.pickle,,3,3,0.5,True,False,2,2,1,2,2,2.0,2.0,2.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5,0.5,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0,0.5773502691896258,0.5773502691896258,0.5773502691896258,0.5773502691896258,0.5773502691896258,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,2,2,1
s1423.d_123,s1423.d,FVS_competition,pickles/s1423.d_123.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1423.d_124,s1423.d,FVS_competition,pickles/s1423.d_124.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1423.d_125,s1423.d,FVS_competition,pickles/s1423.d_125.pickle,,7,7,0.16666666666666666,True,False,6,6,1,2,2,2.0,2.0,2.0,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.5,0.5,0.5,0.5,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0,0.0,0.0,0.0,0,0.37796447300922725,0.37796447300922725,0.37796447300922725,0.37796447300922725,0.37796447300922725,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,2,2,1
s1423.d_126,s1423.d,FVS_competition,pickles/s1423.d_126.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1423.d_127,s1423.d,FVS_competition,pickles/s1423.d_127.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1423.d_128,s1423.d,FVS_competition,pickles/s1423.d_128.pickle,,7,7,0.16666666666666666,True,False,6,6,1,2,2,2.0,2.0,2.0,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.5,0.5,0.5,0.5,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0,0.0,0.0,0.0,0,0.37796447300922725,0.37796447300922725,0.37796447300922725,0.37796447300922725,0.37796447300922725,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,2,2,1
s1423.d_129,s1423.d,FVS_competition,pickles/s1423.d_129.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1423.d_130,s1423.d,FVS_competition,pickles/s1423.d_130.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1423.d_131,s1423.d,FVS_competition,pickles/s1423.d_131.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1423.d_132,s1423.d,FVS_competition,pickles/s1423.d_132.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1423.d_133,s1423.d,FVS_competition,pickles/s1423.d_133.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1423.d_134,s1423.d,FVS_competition,pickles/s1423.d_134.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1423.d_135,s1423.d,FVS_competition,pickles/s1423.d_135.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1423.d_136,s1423.d,FVS_competition,pickles/s1423.d_136.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1423.d_137,s1423.d,FVS_competition,pickles/s1423.d_137.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1423.d_138,s1423.d,FVS_competition,pickles/s1423.d_138.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1423.d_139,s1423.d,FVS_competition,pickles/s1423.d_139.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1423.d_140,s1423.d,FVS_competition,pickles/s1423.d_140.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1423.d_141,s1423.d,FVS_competition,pickles/s1423.d_141.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1423.d_142,s1423.d,FVS_competition,pickles/s1423.d_142.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1423.d_143,s1423.d,FVS_competition,pickles/s1423.d_143.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1423.d_144,s1423.d,FVS_competition,pickles/s1423.d_144.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1423.d_145,s1423.d,FVS_competition,pickles/s1423.d_145.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1423.d_146,s1423.d,FVS_competition,pickles/s1423.d_146.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1423.d_147,s1423.d,FVS_competition,pickles/s1423.d_147.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1423.d_148,s1423.d,FVS_competition,pickles/s1423.d_148.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1423.d_149,s1423.d,FVS_competition,pickles/s1423.d_149.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1423.d_150,s1423.d,FVS_competition,pickles/s1423.d_150.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1423.d_151,s1423.d,FVS_competition,pickles/s1423.d_151.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1423.d_152,s1423.d,FVS_competition,pickles/s1423.d_152.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1423.d_153,s1423.d,FVS_competition,pickles/s1423.d_153.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1423.d_154,s1423.d,FVS_competition,pickles/s1423.d_154.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1423.d_155,s1423.d,FVS_competition,pickles/s1423.d_155.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1423.d_156,s1423.d,FVS_competition,pickles/s1423.d_156.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1423.d_157,s1423.d,FVS_competition,pickles/s1423.d_157.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1423.d_158,s1423.d,FVS_competition,pickles/s1423.d_158.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1423.d_159,s1423.d,FVS_competition,pickles/s1423.d_159.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1423.d_160,s1423.d,FVS_competition,pickles/s1423.d_160.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1423.d_161,s1423.d,FVS_competition,pickles/s1423.d_161.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1423.d_162,s1423.d,FVS_competition,pickles/s1423.d_162.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1423.d_163,s1423.d,FVS_competition,pickles/s1423.d_163.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1423.d_164,s1423.d,FVS_competition,pickles/s1423.d_164.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1423.d_165,s1423.d,FVS_competition,pickles/s1423.d_165.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1423.d_166,s1423.d,FVS_competition,pickles/s1423.d_166.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1423.d_167,s1423.d,FVS_competition,pickles/s1423.d_167.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1423.d_168,s1423.d,FVS_competition,pickles/s1423.d_168.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1423.d_169,s1423.d,FVS_competition,pickles/s1423.d_169.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1423.d_170,s1423.d,FVS_competition,pickles/s1423.d_170.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1423.d_171,s1423.d,FVS_competition,pickles/s1423.d_171.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1423.d_172,s1423.d,FVS_competition,pickles/s1423.d_172.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s349.d_0,s349.d,FVS_competition,pickles/s349.d_0.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s349.d_1,s349.d,FVS_competition,pickles/s349.d_1.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s349.d_2,s349.d,FVS_competition,pickles/s349.d_2.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s349.d_3,s349.d,FVS_competition,pickles/s349.d_3.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s349.d_4,s349.d,FVS_competition,pickles/s349.d_4.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s349.d_5,s349.d,FVS_competition,pickles/s349.d_5.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s349.d_6,s349.d,FVS_competition,pickles/s349.d_6.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s349.d_7,s349.d,FVS_competition,pickles/s349.d_7.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s349.d_8,s349.d,FVS_competition,pickles/s349.d_8.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s349.d_9,s349.d,FVS_competition,pickles/s349.d_9.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s349.d_10,s349.d,FVS_competition,pickles/s349.d_10.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s349.d_11,s349.d,FVS_competition,pickles/s349.d_11.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s349.d_12,s349.d,FVS_competition,pickles/s349.d_12.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s349.d_13,s349.d,FVS_competition,pickles/s349.d_13.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s349.d_14,s349.d,FVS_competition,pickles/s349.d_14.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s349.d_15,s349.d,FVS_competition,pickles/s349.d_15.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s349.d_16,s349.d,FVS_competition,pickles/s349.d_16.pickle,,143,184,0.009061361174037231,False,False,28,74,1,2,6,2.0,2.0,3.0,0.024777525737218635,0.07759562841530054,0.032771926225109646,0.04588045234248788,0.05858166565827532,0.006542802916791529,0.35795624812706023,0.034861652182599144,0.09484566976326042,0.3160023973629008,0.014084507042253521,0.04225352112676056,0.014084507042253521,0.014084507042253521,0.02112676056338028,0,0,0.0,0.0,0.0,0,0.08090760783259318,0.097171753219948,0.08090841609960352,0.08098852191384355,0.08253401581781236,0.0021678989463198755,0.013564584484362553,0.0048529872440488415,0.006096089691135089,0.009976188298276989,5,5,5
s349.d_17,s349.d,FVS_competition,pickles/s349.d_17.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s349.d_18,s349.d,FVS_competition,pickles/s349.d_18.pickle,,5,5,0.25,True,False,4,4,1,2,2,2.0,2.0,2.0,0.4,0.4,0.4,0.4,0.4,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.0,0.0,0.0,0,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.2,0.2,0.2,0.2,0.2,2,2,1
s349.d_19,s349.d,FVS_competition,pickles/s349.d_19.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s349.d_20,s349.d,FVS_competition,pickles/s349.d_20.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s349.d_21,s349.d,FVS_competition,pickles/s349.d_21.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s349.d_22,s349.d,FVS_competition,pickles/s349.d_22.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s349.d_23,s349.d,FVS_competition,pickles/s349.d_23.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s349.d_24,s349.d,FVS_competition,pickles/s349.d_24.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s349.d_25,s349.d,FVS_competition,pickles/s349.d_25.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
